url,address,neighborhood,price,rooms,baths,none
https://www.renthop.com/listings/20-watertown-st/113/57670849,"20 Watertown St., Apt 113","Newton Corner, Watertown Town","$2,320",1_Bed,1_Bath,
https://www.renthop.com/listings/38-hemenway-st/8/58306293,"38 Hemenway St., Apt 8","Fenway, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$1,750",Studio,1_Bath,
https://www.renthop.com/listings/312-rindge-ave/na/57794611,312 Rindge Ave.,"North Cambridge, Cambridge","$2,400",1_Bed,1_Bath,
https://www.renthop.com/listings/60-calumet-st/1/58024915,"60 Calumet St., Apt 1","Mission Hill, Boston","$2,700",2_Bed,1_Bath,
https://www.renthop.com/listings/4-crawford-st/1/58037461,"4 Crawford St., Apt 1","Mid-Cambridge, Cambridge","$2,150",1_Bed,1_Bath,
https://www.renthop.com/listings/45-westland-ave/16/58123036,"45 Westland Ave., Apt 16","Fenway, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$3,600",2_Bed,1_Bath,
https://www.renthop.com/listings/899-congress-st/2-bed/19632933,899 Congress St.,"Downtown Boston, Boston","$4,665",2_Bed,2_Bath,
https://www.renthop.com/listings/1185-commonwealth-ave/25/57838238,"1185 Commonwealth Ave., Apt 25...","Commonwealth, Brighton, Boston","$1,690",Studio,1_Bath,
https://www.renthop.com/listings/601-albany-st/407/19486010,601 Albany St.,"Harrison Lenox, South End, Boston","$3,575",2_Bed,1_Bath,
https://www.renthop.com/listings/38-40-turner-st/2/57809136,"38-40 Turner St., Apt 2","Oak Square, Brighton, Boston","$3,000",3_Bed,1_Bath,
https://www.renthop.com/listings/1401-beacon-st/703/58177079,"1401 Beacon St., Apt 703","Coolidge Corner, Brookline","$2,261",1_Bed,1_Bath,
https://www.renthop.com/listings/11-newcomb-street/3sm/57920873,"11 Newcomb Street, Apt 3SM","Lower Roxbury, Roxbury, Boston","$4,300",3_Bed,2_Bath,
https://www.renthop.com/listings/60-brattle-st/504/58307363,"60 Brattle St., Apt 504","Harvard Square, Cambridge","$3,330",2_Bed,1_Bath,
https://www.renthop.com/listings/10-magazine-st/na/58176574,10 Magazine St.,"Cambridgeport, Cambridge","$3,340",2_Bed,2_Bath,
https://www.renthop.com/listings/9-miner-st/402/58116406,"9 Miner St., Apt 402","Kenmore, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$4,295",2_Bed,1_Bath,
https://www.renthop.com/listings/50-heard-st/1-bedroom-den-14mh/58178869,"50 Heard St., Apt 1 BEDROOM +D...","Addison - Orange, Chelsea","$2,109",1_Bed,1_Bath,
https://www.renthop.com/listings/28-fleet-st/7/58157999,"28 Fleet St., Apt 7","North End, Boston","$2,840",2_Bed,1_Bath,
https://www.renthop.com/listings/170-gore-st/213/57919053,"170 Gore St., Apt 213","East Cambridge, Cambridge","$2,500",1_Bed,1_Bath,
https://www.renthop.com/listings/120-west-7th-st/304/58182405,"120 West 7th St., Apt 304","D Street - West Broadway, South Boston, Boston","$3,500",2_Bed,2_Bath,
https://www.renthop.com/listings/11-newcomb-st/6/58318350,"11 Newcomb St., Apt 6","Lower Roxbury, Roxbury, Boston","$2,250",1_Bed,1_Bath,
https://www.renthop.com/listings/49-clifton-st/a/58066241,"49 Clifton St., Apt A","North Cambridge, Cambridge","$4,200",5_Bed,2_Bath,
https://www.renthop.com/listings/407-washington-st/401/20511702,407 Washington St,"Downtown Boston, Boston","$3,400",_,2_Bed,1_Bath
https://www.renthop.com/listings/9-miner-st/203/57671354,"9 Miner St., Apt 203","Kenmore, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$3,355",1_Bed,1_Bath,
https://www.renthop.com/listings/72-gardner-st/72-c2/57664203,"72 Gardner St., Apt 72C2","Allston, Boston","$3,395",4_Bed,1_Bath,
https://www.renthop.com/listings/700-huron-ave/3br-country/58219988,"700 Huron Ave., Apt 3BR COUNTR...","Strawberry Hill, Cambridge","$3,620",3_Bed,1_Bath,
https://www.renthop.com/listings/1284-beacon-st/608/58187857,"1284 Beacon St., Apt 608","Coolidge Corner, Brookline","$2,980",2_Bed,1_Bath,
https://www.renthop.com/listings/154-cedar-st/2-3-copy/58246460,"154 Cedar St., Apt 23 COPY","Powder House, Somerville","$2,600",2_Bed,1_Bath,
https://www.renthop.com/listings/603-concord-ave/208/18669905,603 Concord Ave.,"Cambridge Highlands, Cambridge","$2,600",Studio,1_Bath,
https://www.renthop.com/listings/1661-washington-st/403/19487001,"1661 Washington St., Apt 403","Shawmut, South End, Boston","$3,400",2_Bed,2_Bath,
https://www.renthop.com/listings/11-sheafe-st/ph2/57999518,"11 Sheafe St., Apt PH2","North End, Boston","$2,550",1_Bed,1_Bath,
https://www.renthop.com/listings/409-huntington-ave/4j/58235812,"409 Huntington Ave., Apt 4J","Fenway, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$1,895",Studio,1_Bath,
https://www.renthop.com/listings/660-washington-st/17i/58179332,"660 Washington St., Apt 17I","Chinatown - Leather District, Boston","$3,130",1_Bed,1_Bath,
https://www.renthop.com/listings/660-washington-st/17i/58179332,"660 Washington St., Apt 17I","Chinatown - Leather District, Boston","$3,130",1_Bed,1_Bath,
https://www.renthop.com/listings/14-chestnut-hill-ave/2/57941230,"14 Chestnut Hill Ave., Apt 2","St. Elizabeth's, Brighton, Boston","$2,900",3_Bed,1_Bath,
https://www.renthop.com/listings/181-essex-st/302/57863818,"181 Essex St., Apt 302","Downtown Boston, Boston","$3,700",2_Bed,2_Bath,
https://www.renthop.com/listings/136-oxford-st/3/58256820,"136 Oxford St., Apt 3","Aggasiz - Harvard University, Cambridge","$4,000",4_Bed,2_Bath,
https://www.renthop.com/listings/13-buswell-st/b/58247934,"13 Buswell St., Apt B","Kenmore, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,000",1_Bed,1_Bath,
https://www.renthop.com/listings/154-harvard-st/7/57928442,"154 Harvard St., Apt 7","Coolidge Corner, Brookline","$3,900",3_Bed,2_Bath,
https://www.renthop.com/listings/345-harrison-ave/837/58255768,"345 Harrison Ave., Apt 837","Shawmut, South End, Boston","$3,345",1_Bed,1_Bath,
https://www.renthop.com/listings/36-bellvista-st/33/57699660,"36 Bellvista St., Apt 33","Commonwealth, Brighton, Boston","$2,700",2_Bed,1_Bath,
https://www.renthop.com/listings/15-melvin-ave/7k/57740354,"15 Melvin Ave., Apt 7K","Commonwealth, Brighton, Boston","$2,250",2_Bed,1_Bath,
https://www.renthop.com/listings/1200-commonwealth-ave/10/57838227,"1200 Commonwealth Ave., Apt 10...","Commonwealth, Brighton, Boston","$1,695",1_Bed,1_Bath,
https://www.renthop.com/listings/345-harrison-ave/515/20781429,345 Harrison Ave,"Shawmut, South End, Boston","$5,686",2_Bed,2_Bath,
https://www.renthop.com/listings/1223-beacon-st/401/58235295,"1223 Beacon St., Apt 401","Coolidge Corner, Brookline","$2,960",2_Bed,1_Bath,
https://www.renthop.com/listings/457-centre-st/b1/58255039,"457 Centre St., Apt B1","Newton Corner, Newton","$2,025",1_Bed,1_Bath,
https://www.renthop.com/listings/345-harrison-ave/670/58295003,"345 Harrison Ave., Apt 670","Shawmut, South End, Boston","$5,045",2_Bed,2_Bath,
https://www.renthop.com/listings/225-newbury-st/3r/57864516,"225 Newbury St., Apt 3R","Back Bay East, Back Bay, Boston","$2,475",1_Bed,1_Bath,
https://www.renthop.com/listings/43-thurston-st/2/58190158,"43 Thurston St., Apt 2","Winter Hill, Somerville","$3,600",4_Bed,2_Bath,
https://www.renthop.com/listings/300-second-ave/2-bed/58295171,"300 Second Ave., Apt 2 BED",Needham,"$3,161",2_Bed,2_Bath,
https://www.renthop.com/listings/490-harrison-ave/205/57998396,"490 Harrison Ave., Apt 205","Harrison Lenox, South End, Boston","$3,300",2_Bed,2_Bath,
https://www.renthop.com/listings/22-water-st/2-bed-2-bath/58271236,"22 Water St., Apt 2 BED 2 BATH...","East Cambridge, Cambridge","$4,024",2_Bed,2_Bath,
https://www.renthop.com/listings/37-sheafe-st/5/57941593,"37 Sheafe St., Apt 5","North End, Boston","$4,275",3_Bed,2_Bath,
https://www.renthop.com/listings/38-bonair-st/5/57838171,"38 Bonair St., Apt 5","East Somerville, Somerville","$2,495",1_Bed,1_Bath,
https://www.renthop.com/listings/12-albion-pl/1/58116221,"12 Albion Pl., Apt 1","Medford Street - The Neck, Charlestown, Boston","$3,000",3_Bed,2_Bath,
https://www.renthop.com/listings/235-washington-st/2/58222241,"235 Washington St., Apt 2","Brookline Village, Brookline","$2,800",2_Bed,1_Bath,
https://www.renthop.com/listings/173-hancock-st/5/58176011,"173 Hancock St., Apt 5","Mid-Cambridge, Cambridge","$3,100",2_Bed,1_Bath,
https://www.renthop.com/listings/100-jersey-st/703-701/18827875,100 Jersey St.,"West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,925",1_Bed,1_Bath,
https://www.renthop.com/listings/175-centre-st/203/58330513,"175 Centre St., Apt 203","South Quincy, Quincy","$2,370",1_Bed,1_Bath,
https://www.renthop.com/listings/14-westland-ave/6/20794716,14 Westland Ave,"Fenway, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$3,100",2_Bed,1_Bath,
https://www.renthop.com/listings/4-emerson-pl/407/19186623,4 Emerson Pl.,"West End, Boston","$4,140",2_Bed,2_Bath,
https://www.renthop.com/listings/103-gordon-st/7/57877849,"103 Gordon St., Apt 7","St. Elizabeth's, Brighton, Boston","$2,100",2_Bed,1_Bath,
https://www.renthop.com/listings/90-warrenton-st/na/58330094,90 Warrenton St.,"Downtown Boston, Boston","$2,300",1_Bed,1_Bath,
https://www.renthop.com/listings/659-massachusetts-ave/1/58126273,"659 Massachusetts Ave., Apt 1","Lower Roxbury, Roxbury, Boston","$4,200",3_Bed,2_Bath,
https://www.renthop.com/listings/20-thacher-st/3/57851410,"20 Thacher St., Apt 3","North End, Boston","$2,850",2_Bed,1_Bath,
https://www.renthop.com/listings/345-harrison-ave/1167/58329502,"345 Harrison Ave., Apt 1167","Shawmut, South End, Boston","$3,662",1_Bed,1_Bath,
https://www.renthop.com/listings/1443-beacon-st/306/57677909,"1443 Beacon St., Apt 306","Coolidge Corner, Brookline","$3,250",1_Bed,1_Bath,
https://www.renthop.com/listings/72-staniford-st/1510/20956164,72 Staniford St,"West End, Boston","$2,930",1_Bed,1_Bath,
https://www.renthop.com/listings/60-walden-st/1a-first-unit-on-left/57931363,"60 Walden St., Apt 1A (FIRST U...","Porter Square, Cambridge","$2,400",1_Bed,1_Bath,
https://www.renthop.com/listings/126-border-st/3-bedroom-2-baths/20399333,126 Border St.,"Central Maverick Square - Paris Street, East Boston, Boston","$5,000",3_Bed,2_Bath,
https://www.renthop.com/listings/27-joseph-st/1/58114144,"27 Joseph St., Apt 1","Ward Two, Somerville","$3,000",3_Bed,1_Bath,
https://www.renthop.com/listings/1482-beacon-st/17/57735380,"1482 Beacon St., Apt 17","Washington Square, Brookline","$1,900",1_Bed,1_Bath,
https://www.renthop.com/listings/60-phillips-street/1sm/57920774,"60 Phillips Street, Apt 1SM","Beacon Hill, Boston","$3,993",3_Bed,_,2_Bath
https://www.renthop.com/listings/157-walden-st/3/58293934,"157 Walden St., Apt 3","Neighborhood Nine, Cambridge","$3,150",3_Bed,1_Bath,
https://www.renthop.com/listings/32-chester-st/2/58306466,"32 Chester St., Apt 2","Davis Square, Somerville","$2,000",1_Bed,1_Bath,
https://www.renthop.com/listings/32-gold-star-rd/2/57778843,"32 Gold Star Rd., Apt 2","North Cambridge, Cambridge","$3,650",4_Bed,2_Bath,
https://www.renthop.com/listings/147-kelton-st/506/58181082,"147 Kelton St., Apt 506","Commonwealth, Brighton, Boston","$3,000",2_Bed,2_Bath,
https://www.renthop.com/listings/529-beacon-st/2b/57818722,"529 Beacon St., Apt 2B","Back Bay West, Back Bay, Boston","$1,895",Studio,1_Bath,
https://www.renthop.com/listings/55-traveler-st/1310/58246758,"55 Traveler St., Apt 1310","Shawmut, South End, Boston","$2,530",Studio,1_Bath,
https://www.renthop.com/listings/1191-boylston-st/30/57778971,"1191 Boylston St., Apt 30","West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$1,775",Studio,1_Bath,
https://www.renthop.com/listings/121-tremont-st/c3/57878406,"121 Tremont St., Apt C3","Oak Square, Brighton, Boston","$2,350",2_Bed,1_Bath,
https://www.renthop.com/listings/126-willow-st/left/57994794,"126 Willow St., Apt LEFT","Bleachery, Waltham","$3,200",4_Bed,2_Bath,
https://www.renthop.com/listings/252-newbury-st/5/58178522,"252 Newbury St., Apt 5","Back Bay West, Back Bay, Boston","$5,800",2_Bed,1_Bath,
https://www.renthop.com/listings/45-chestnut-hill-ave/33/57994509,"45 Chestnut Hill Ave., Apt 33","St. Elizabeth's, Brighton, Boston","$2,495",2_Bed,1_Bath,
https://www.renthop.com/listings/117-orleans-st/8/20511709,117 Orleans St,"Jeffries Point - Airport, East Boston, Boston","$2,350",2_Bed,_,1_Bath
https://www.renthop.com/listings/1-canal-st/1-bedroom/20400472,1 Canal St.,"Downtown Boston, Boston","$3,329",1_Bed,1_Bath,
https://www.renthop.com/listings/146-marlborough-st/4/57830159,"146 Marlborough St., Apt 4","Back Bay East, Back Bay, Boston","$2,500",1_Bed,1_Bath,
https://www.renthop.com/listings/228-south-st/3/57670228,"228 South St., Apt 3","Jamaica Central - South Sumner, Jamaica Plain, Boston","$2,700",3_Bed,1_Bath,
https://www.renthop.com/listings/25-clark-st/4/57903885,"25 Clark St., Apt 4","North End, Boston","$2,550",2_Bed,1_Bath,
https://www.renthop.com/listings/46-shannon-st/2/57994369,"46 Shannon St., Apt 2","St. Elizabeth's, Brighton, Boston","$3,200",3_Bed,2_Bath,
https://www.renthop.com/listings/10-wiget-st/9b/57939142,"10 Wiget St., Apt 9B","North End, Boston","$1,650",Studio,1_Bath,
https://www.renthop.com/listings/28-king-st/2/57851504,"28 King St., Apt 2","Highland Park, Roxbury, Boston","$2,900",3_Bed,1_Bath,
https://www.renthop.com/listings/1335-boylston-st/2br/20422488,1335 Boylston St.,"West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$5,319",2_Bed,2_Bath,
https://www.renthop.com/listings/345-harrison-ave/ph07/58256643,"345 Harrison Ave., Apt PH07","Shawmut, South End, Boston","$2,734",Studio,1_Bath,
https://www.renthop.com/listings/365-washington-st/24/58178529,"365 Washington St., Apt 24","Oak Square, Brighton, Boston","$1,795",Studio,1_Bath,
https://www.renthop.com/listings/99-myrtle-st/1/58007890,"99 Myrtle St., Apt 1","Beacon Hill, Boston","$2,800",2_Bed,1_Bath,
https://www.renthop.com/listings/1401-beacon-st/b03/58037025,"1401 Beacon St., Apt B03","Coolidge Corner, Brookline","$1,781",1_Bed,1_Bath,
https://www.renthop.com/listings/9-miner-st/507/58111846,"9 Miner St., Apt 507","Kenmore, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$4,500",2_Bed,2_Bath,
https://www.renthop.com/listings/1406-beacon-st/3/58111472,"1406 Beacon St., Apt 3","Washington Square, Brookline","$4,000",3_Bed,2_Bath,
https://www.renthop.com/listings/1-devonshire-pl/3315/58081011,"1 Devonshire Pl., Apt 3315","Downtown Boston, Boston","$3,307",1_Bed,1_Bath,
https://www.renthop.com/listings/1232-beacon-st/b1/57778200,"1232 Beacon St., Apt B1","Coolidge Corner, Brookline","$2,600",2_Bed,1_Bath,
https://www.renthop.com/listings/56-garrison-st/601/57829833,"56 Garrison St., Apt 601","Prudential - St. Botolph, Back Bay, Boston","$5,454",2_Bed,2_Bath,
https://www.renthop.com/listings/31-peterborough-st/b1/58318982,"31 Peterborough St., Apt B1","West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$3,650",3_Bed,1_Bath,
https://www.renthop.com/listings/54-saint-germain-st/3/57809151,"54 Saint Germain St., Apt 3","Fenway, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,355",1_Bed,1_Bath,
https://www.renthop.com/listings/34-winchester-st/9-sept-1/58126345,"34 Winchester St., Apt 9SEPT 1...","Washington Square, Brookline","$1,850",1_Bed,1_Bath,
https://www.renthop.com/listings/1277-commonwealth-ave/110/57813015,"1277 Commonwealth Ave., Apt 11...","Commonwealth, Brighton, Boston","$1,900",1_Bed,1_Bath,
https://www.renthop.com/listings/81-essex-st/51/57683030,"81 Essex St., Apt 51","Chinatown - Leather District, Boston","$2,300",1_Bed,1_Bath,
https://www.renthop.com/listings/67-prospect-st/2/58116568,"67 Prospect St., Apt 2","Ward Two, Somerville","$3,000",3_Bed,1_Bath,
https://www.renthop.com/listings/929-massachusetts-ave/studio/57995821,"929 Massachusetts Ave., Apt ST...","Mid-Cambridge, Cambridge","$2,050",Studio,1_Bath,
https://www.renthop.com/listings/14-townsend-st/2/20909379,14 Townsend St,"Washington Park, Roxbury, Boston","$2,595",3_Bed,1_Bath,
https://www.renthop.com/listings/1277-commonwealth-ave/211/58116179,"1277 Commonwealth Ave., Apt 21...","Commonwealth, Brighton, Boston","$1,900",1_Bed,_,1_Bath
https://www.renthop.com/listings/84-prince-st/3/58248028,"84 Prince St., Apt 3","North End, Boston","$2,950",2_Bed,1_Bath,
https://www.renthop.com/listings/1-nashua-st/2212/57998847,"1 Nashua St., Apt 2212","Downtown Boston, Boston","$3,370",1_Bed,1_Bath,
https://www.renthop.com/listings/185-washington-st/107/58246856,"185 Washington St., Apt 107","St. Elizabeth's, Brighton, Boston","$3,859",2_Bed,1_Bath,
https://www.renthop.com/listings/30-garrison-st/101/57798673,"30 Garrison St., Apt 101","Prudential - St. Botolph, Back Bay, Boston","$3,599",2_Bed,1_Bath,
https://www.renthop.com/listings/57-otis-st/2/58068789,"57 Otis St., Apt 2","East Cambridge, Cambridge","$3,900",3_Bed,2_Bath,
https://www.renthop.com/listings/63-lewis-st/3-bedrooms-2-baths/20401446,63 Lewis St.,"Central Maverick Square - Paris Street, East Boston, Boston","$5,509",3_Bed,2_Bath,
https://www.renthop.com/listings/829-boylston-st/102/18979791,829 Boylston St.,"Back Bay West, Back Bay, Boston","$2,950",1_Bed,1_Bath,
https://www.renthop.com/listings/28-eustis-st/1r/58010900,"28 Eustis St., Apt 1R","Aggasiz - Harvard University, Cambridge","$3,300",_,3_Bed,1_Bath
https://www.renthop.com/listings/603-concord-ave/502/20304207,603 Concord Ave,"Cambridge Highlands, Cambridge","$3,200",1_Bed,1_Bath,
https://www.renthop.com/listings/4-hamlet-st/4/58114257,"4 Hamlet St., Apt 4","Uphams Corner - Jones Hill, Dorchester, Boston","$2,400",3_Bed,1_Bath,
https://www.renthop.com/listings/99-kneeland-st/1brd/19186599,99 Kneeland St.,"Downtown Boston, Boston","$4,200",1_Bed,1_Bath,
https://www.renthop.com/listings/22-howell-st/3/57881399,"22 Howell St., Apt 3","Columbia Point, Dorchester, Boston","$3,000",4_Bed,1_Bath,
https://www.renthop.com/listings/670-massachusetts-ave/1/58068270,"670 Massachusetts Ave., Apt 1","Harrison Lenox, South End, Boston","$2,850",1_Bed,1_Bath,
https://www.renthop.com/listings/185-saint-botolph-st/5/57699725,"185 Saint Botolph St., Apt 5","Prudential - St. Botolph, Back Bay, Boston","$1,700",Studio,1_Bath,
https://www.renthop.com/listings/130-bowdoin-st/606/57939407,"130 Bowdoin St., Apt 606","Beacon Hill, Boston","$2,650",1_Bed,1_Bath,
https://www.renthop.com/listings/899-congress-st/219/58066605,"899 Congress St., Apt 219","Downtown Boston, Boston","$2,795",Studio,1_Bath,
https://www.renthop.com/listings/78-gordon-st/14/58187954,"78 Gordon St., Apt 14","St. Elizabeth's, Brighton, Boston","$1,595",Studio,1_Bath,
https://www.renthop.com/listings/46-south-st/3/58293677,"46 South St., Apt 3","Ward Two, Somerville","$2,300",1_Bed,1_Bath,
https://www.renthop.com/listings/72-staniford-st/21a/57919282,"72 Staniford St., Apt 21A","West End, Boston","$2,725",1_Bed,1_Bath,
https://www.renthop.com/listings/183-washington-ave/207/20679015,183 Washington Ave.,"Soldiers Home, Chelsea","$1,620",1_Bed,1_Bath,
https://www.renthop.com/listings/219-commonwealth-ave/4/20716225,219 Commonwealth Ave,"Chestnut Hill, Newton","$3,085",2_Bed,1_Bath,
https://www.renthop.com/listings/259-beacon-st/32/58295190,"259 Beacon St., Apt 32","Back Bay East, Back Bay, Boston","$2,850",1_Bed,1_Bath,
https://www.renthop.com/listings/14-marion-st/53/19400381,14 Marion St.,"Coolidge Corner, Brookline","$2,650",_,1_Bed,1_Bath
https://www.renthop.com/listings/12-marion-st/403/18828036,12 Marion St.,"Coolidge Corner, Brookline","$2,650",1_Bed,1_Bath,
https://www.renthop.com/listings/55-glenville-ave/na/18716961,55 Glenville Ave.,"Commonwealth, Brighton, Boston","$5,850",5_Bed,2_Bath,
https://www.renthop.com/listings/8-wait-st/203/58319891,"8 Wait St., Apt 203","Mission Hill, Boston","$1,550",Studio,1_Bath,
https://www.renthop.com/listings/13-shetland-st/205/58177835,"13 Shetland St., Apt 205","Dudley - Brunswick King, Roxbury, Boston","$2,450",1_Bed,1_Bath,
https://www.renthop.com/listings/9-miner-st/405/58329545,"9 Miner St., Apt 405","Kenmore, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$3,485",1_Bed,1_Bath,
https://www.renthop.com/listings/700-huron-ave/1-bed-city/58282193,"700 Huron Ave., Apt 1 BED CITY...","Strawberry Hill, Cambridge","$2,484",1_Bed,1_Bath,
https://www.renthop.com/listings/116-tremont-st/306/57672658,"116 Tremont St., Apt 306","Oak Square, Brighton, Boston","$1,950",1_Bed,1_Bath,
https://www.renthop.com/listings/106-tremont-st/106/57672659,"106 Tremont St., Apt 106","Oak Square, Brighton, Boston","$2,595",2_Bed,2_Bath,
https://www.renthop.com/listings/25-aspinwall-ave/3/57694942,"25 Aspinwall Ave., Apt 3","Brookline Village, Brookline","$3,475",3_Bed,2_Bath,
https://www.renthop.com/listings/1641-commonwealth-ave/22/57928485,"1641 Commonwealth Ave., Apt 22...","St. Elizabeth's, Brighton, Boston","$2,050",2_Bed,1_Bath,
https://www.renthop.com/listings/4-washington-ave/1/57928439,"4 Washington Ave., Apt 1","Neighborhood Nine, Cambridge","$2,250",1_Bed,1_Bath,
https://www.renthop.com/listings/11-15-trenton-st/4/58283447,"11-15 Trenton St., Apt 4","Eagle Hill, East Boston, Boston","$2,995",3_Bed,1_Bath,
https://www.renthop.com/listings/27-willoughby-st/2/58178417,"27 Willoughby St., Apt 2","St. Elizabeth's, Brighton, Boston","$3,225",4_Bed,1_Bath,
https://www.renthop.com/listings/19-calvin-st/2/57668939,"19 Calvin St., Apt 2","Ward Two, Somerville","$3,600",3_Bed,2_Bath,
https://www.renthop.com/listings/68-70-sagamore-st/2/57794591,"68-70 Sagamore St., Apt 2","Columbia Point, Dorchester, Boston","$3,300",3_Bed,1_Bath,
https://www.renthop.com/listings/138-prince-st/7-8/58187961,"138 Prince St., Apt 78","North End, Boston","$5,000",4_Bed,2_Bath,
https://www.renthop.com/listings/60-l-st/na/58338495,60 L St,"Telegraph Hill, South Boston, Boston","$1,800",1_Bed,1_Bath,
https://www.renthop.com/listings/19-melvin-ave/5k/57740353,"19 Melvin Ave., Apt 5K","Commonwealth, Brighton, Boston","$3,100",3_Bed,1_Bath,
https://www.renthop.com/listings/77-beechcroft-street/2sm/58133073,"77 Beechcroft Street, Apt 2SM","Oak Square, Brighton, Boston","$3,500",4_Bed,2_Bath,
https://www.renthop.com/listings/56-park-vale-ave/15sm/58124855,"56 Park Vale Ave, Apt 15SM","Commonwealth, Brighton, Boston","$2,275",2_Bed,1_Bath,
https://www.renthop.com/listings/883-harrison-ave/1b/58293919,"883 Harrison Ave., Apt 1B","Lower Roxbury, Roxbury, Boston","$3,750",3_Bed,2_Bath,
https://www.renthop.com/listings/21-gordon-st/na/58319296,21 Gordon St.,"Oak Square, Brighton, Boston","$3,500",4_Bed,2_Bath,
https://www.renthop.com/listings/403-commonwealth-ave/br/58282918,"403 Commonwealth Ave., Apt BR`...","Back Bay West, Back Bay, Boston","$2,400",1_Bed,1_Bath,
https://www.renthop.com/listings/1443-beacon-st/708/57676341,"1443 Beacon St., Apt 708","Coolidge Corner, Brookline","$3,325",1_Bed,1_Bath,
https://www.renthop.com/listings/17-dwight-st/4/57809545,"17 Dwight St., Apt 4","Shawmut, South End, Boston","$3,300",1_Bed,1_Bath,
https://www.renthop.com/listings/1626-commonwealth-ave/12a/58222377,"1626 Commonwealth Ave., Apt 12...","Commonwealth, Brighton, Boston","$1,875",1_Bed,1_Bath,
https://www.renthop.com/listings/463-commonwealth-ave/5/57779082,"463 Commonwealth Ave., Apt 5","Kenmore, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,550",1_Bed,1_Bath,
https://www.renthop.com/listings/240-marlborough-st/3a/57878252,"240 Marlborough St., Apt 3A","Back Bay East, Back Bay, Boston","$3,000",1_Bed,1_Bath,
https://www.renthop.com/listings/29-queensberry-st/14/58283061,"29 Queensberry St., Apt 14","West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,195",2_Bed,1_Bath,
https://www.renthop.com/listings/270-canal-st/na/57668102,270 Canal St.,"North Common, Lawrence","$1,585",1_Bed,1_Bath,
https://www.renthop.com/listings/7-carol-ave/7/57818807,"7 Carol Ave., Apt 7","Commonwealth, Brighton, Boston","$2,395",2_Bed,1_Bath,
https://www.renthop.com/listings/30-isabella-st/4/58007893,"30 Isabella St., Apt 4","Bay Village, Boston ","$2,900",2_Bed,1_Bath,
https://www.renthop.com/listings/1334-commonwealth-ave/18/58308434,"1334 Commonwealth Ave., Apt 18...","Commonwealth, Brighton, Boston","$1,695",Studio,1_Bath,
https://www.renthop.com/listings/230-walnut-st/1a/58283314,"230 Walnut St., Apt 1A","Newtonville, Newton","$1,425",Studio,1_Bath,
https://www.renthop.com/listings/52-garden-st/4/58177129,"52 Garden St., Apt 4","Beacon Hill, Boston","$2,200",1_Bed,1_Bath,
https://www.renthop.com/listings/200-highland-ave/4/58254902,"200 Highland Ave., Apt 4","Powder House, Somerville","$3,900",4_Bed,2_Bath,
https://www.renthop.com/listings/1324-commonwealth-ave/900/57808687,"1324 Commonwealth Ave., Apt 90...","Commonwealth, Brighton, Boston","$2,350",2_Bed,1_Bath,
https://www.renthop.com/listings/2-south-cedar-pl/2/58110738,"2 South Cedar Pl., Apt 2","Bay Village, Boston ","$2,850",2_Bed,1_Bath,
https://www.renthop.com/listings/101-canal-st/1-bedroom/19645949,101 Canal St.,"Downtown Boston, Boston","$2,855",1_Bed,1_Bath,
https://www.renthop.com/listings/101-canal-st/1-bedroom/19645949,101 Canal St.,"Downtown Boston, Boston","$2,855",1_Bed,1_Bath,
https://www.renthop.com/listings/8-winthrop-st/na/58176618,8 Winthrop St.,"Winchester Town Center, Winchester","$5,300",4_Bed,2_Bath,
https://www.renthop.com/listings/495-east-7th-st/2/57668429,"495 East 7th St., Apt 2","Telegraph Hill, South Boston, Boston","$2,200",1_Bed,1_Bath,
https://www.renthop.com/listings/868-beacon-st/14/19306839,868 Beacon St.,"Kenmore, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$1,595",Studio,1_Bath,
https://www.renthop.com/listings/41-chestnut-hil-ave/44/57939245,"41 Chestnut Hil Ave., Apt 44","St. Elizabeth's, Brighton, Boston","$2,425",2_Bed,_,1_Bath
https://www.renthop.com/listings/3-chauncy-st/19/58236480,"3 Chauncy St., Apt 19","Neighborhood Nine, Cambridge","$2,945",1_Bed,1_Bath,
https://www.renthop.com/listings/61-brighton-ave/2/57851745,"61 Brighton Ave., Apt 2","Allston, Boston","$2,200",2_Bed,1_Bath,
https://www.renthop.com/listings/61-quint-ave/10/58176870,"61 Quint Ave., Apt 10","Commonwealth, Brighton, Boston","$2,700",3_Bed,1_Bath,
